InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
574084,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,15,2011-11-02 17:09:00,0.29,14528.0,United Kingdom,4.35
572073,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-10-20 13:46:00,2.95,13263.0,United Kingdom,8.850000000000001
558770,23173,REGENCY TEAPOT ROSES ,1,2011-07-03 15:19:00,9.95,12748.0,United Kingdom,9.95
574663,23265,SET OF 3 WOODEN TREE DECORATIONS,6,2011-11-06 12:04:00,1.25,13527.0,United Kingdom,7.5
563909,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-08-21 12:36:00,2.95,15701.0,United Kingdom,8.850000000000001
544100,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,4,2011-02-16 10:25:00,2.1,15002.0,United Kingdom,8.4
561325,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-07-26 13:46:00,0.85,17596.0,United Kingdom,0.85
577106,22539,MINI JIGSAW DOLLY GIRL,1,2011-11-17 17:18:00,0.42,14456.0,United Kingdom,0.42
553941,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-05-20 10:37:00,7.95,14334.0,United Kingdom,15.9
552264,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-05-08 11:38:00,1.25,14959.0,United Kingdom,15.0
568346,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,2,2011-09-26 15:28:00,1.63,14096.0,United Kingdom,3.26
576690,21156,RETROSPOT CHILDRENS APRON,2,2011-11-16 12:19:00,1.95,15900.0,United Kingdom,3.9
542898,21755,LOVE BUILDING BLOCK WORD,1,2011-02-01 14:01:00,5.95,16110.0,United Kingdom,5.95
553197,22729,ALARM CLOCK BAKELIKE ORANGE,1,2011-05-15 14:32:00,3.75,17263.0,United Kingdom,3.75
575607,23199,JUMBO BAG APPLES,2,2011-11-10 12:37:00,4.13,14096.0,United Kingdom,8.26
547874,22499,WOODEN UNION JACK BUNTING,3,2011-03-27 15:39:00,5.95,14476.0,United Kingdom,17.85
570210,23159,SET OF 5 PANCAKE DAY MAGNETS,2,2011-10-09 10:48:00,2.08,13259.0,United Kingdom,4.16
548234,20719,WOODLAND CHARLOTTE BAG,10,2011-03-30 10:32:00,0.85,17594.0,United Kingdom,8.5
544294,22026,BANQUET BIRTHDAY  CARD  ,12,2011-02-17 12:42:00,0.42,15601.0,United Kingdom,5.04
550469,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-04-18 13:46:00,2.55,16399.0,United Kingdom,15.3
572183,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-10-21 10:50:00,1.25,16153.0,United Kingdom,30.0
560697,21159,MOODY BOY  DOOR HANGER ,24,2011-07-20 12:16:00,0.39,14401.0,United Kingdom,9.36
552631,22629,SPACEBOY LUNCH BOX ,12,2011-05-10 12:55:00,1.95,12684.0,France,23.4
560650,22030,SWALLOWS GREETING CARD,12,2011-07-20 11:38:00,0.42,15529.0,United Kingdom,5.04
579161,21034,REX CASH+CARRY JUMBO SHOPPER,5,2011-11-28 13:56:00,0.95,17379.0,United Kingdom,4.75
574653,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,48,2011-11-06 11:30:00,0.55,12619.0,Germany,26.4
547028,22804,CANDLEHOLDER PINK HANGING HEART,4,2011-03-20 10:13:00,2.95,13593.0,United Kingdom,11.8
549556,22519,CHILDS GARDEN BRUSH PINK,1,2011-04-10 12:53:00,2.1,17372.0,United Kingdom,2.1
563928,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,2011-08-21 15:17:00,1.95,17059.0,United Kingdom,5.85
570833,46000M,POLYESTER FILLER PAD 45x45cm,8,2011-10-12 13:30:00,1.55,14834.0,United Kingdom,12.4
575895,22592,CARDHOLDER HOLLY WREATH METAL,3,2011-11-11 14:50:00,3.75,17052.0,United Kingdom,11.25
557213,23211,RED ROCKING HORSE HAND PAINTED,2,2011-06-17 12:16:00,1.25,15021.0,United Kingdom,2.5
549750,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-04-12 10:48:00,4.95,18109.0,United Kingdom,4.95
568321,22082,RIBBON REEL STRIPES DESIGN ,10,2011-09-26 13:36:00,1.65,13639.0,United Kingdom,16.5
544672,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-02-22 15:45:00,0.65,14646.0,Netherlands,7.800000000000001
544449,22672,FRENCH BATHROOM SIGN BLUE METAL,3,2011-02-20 12:14:00,1.65,16115.0,United Kingdom,4.949999999999999
541872,22631,CIRCUS PARADE LUNCH BOX ,1,2011-01-24 09:52:00,1.95,14796.0,United Kingdom,1.95
578307,23468,TUSCAN VILLA BIRD TABLE ,2,2011-11-23 15:53:00,8.25,17290.0,United Kingdom,16.5
548171,47566B,TEA TIME PARTY BUNTING,20,2011-03-29 13:58:00,4.95,16422.0,United Kingdom,99.0
558879,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-07-04 14:07:00,2.95,12921.0,United Kingdom,17.700000000000003
576538,23557,LANDMARK FRAME BAKER STREET ,1,2011-11-15 12:42:00,12.5,14725.0,United Kingdom,12.5
573380,23084,RABBIT NIGHT LIGHT,4,2011-10-30 14:04:00,2.08,14572.0,United Kingdom,8.32
568780,21172,PARTY METAL SIGN ,12,2011-09-29 08:27:00,1.45,18235.0,United Kingdom,17.4
549667,21154,RED RETROSPOT OVEN GLOVE ,10,2011-04-11 12:20:00,1.25,14911.0,EIRE,12.5
548011,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,24,2011-03-29 11:14:00,8.5,14646.0,Netherlands,204.0
551846,23162,REGENCY TEA STRAINER,4,2011-05-04 14:11:00,3.75,13047.0,United Kingdom,15.0
557064,20726,LUNCH BAG WOODLAND,2,2011-06-16 15:07:00,1.65,13263.0,United Kingdom,3.3
575918,23419,HOME SWEET HOME BOTTLE ,2,2011-11-11 16:58:00,2.08,17191.0,United Kingdom,4.16
536643,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-02 11:57:00,4.95,14390.0,United Kingdom,29.700000000000003
578925,22754,SMALL RED BABUSHKA NOTEBOOK ,3,2011-11-27 12:13:00,0.85,17365.0,United Kingdom,2.55
581405,23215,JINGLE BELL HEART ANTIQUE SILVER,2,2011-12-08 13:50:00,2.08,13521.0,United Kingdom,4.16
545530,22274,FELTCRAFT DOLL EMILY,6,2011-03-03 13:45:00,2.95,17416.0,United Kingdom,17.700000000000003
549316,20726,LUNCH BAG WOODLAND,10,2011-04-08 09:54:00,1.65,12705.0,Germany,16.5
576092,22549,PICTURE DOMINOES,24,2011-11-14 09:00:00,1.45,18263.0,United Kingdom,34.8
572669,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,2011-10-25 13:10:00,0.39,16549.0,United Kingdom,0.39
579533,23458,DOLLY CABINET 3 DRAWERS ,2,2011-11-30 09:24:00,14.95,12953.0,United Kingdom,29.9
540509,22203,MILK PAN RED RETROSPOT,1,2011-01-09 11:27:00,3.75,14800.0,United Kingdom,3.75
542618,22359,GLASS JAR KINGS CHOICE,1,2011-01-30 15:52:00,2.95,14502.0,United Kingdom,2.95
551516,21718,RED METAL BEACH SPADE ,10,2011-05-01 11:10:00,1.25,14800.0,United Kingdom,12.5
574502,23294,SET OF 6 SNACK LOAF BAKING CASES,1,2011-11-04 13:16:00,0.83,17274.0,United Kingdom,0.83
574624,23543,WALL ART KEEP CALM ,2,2011-11-06 11:20:00,8.25,17769.0,United Kingdom,16.5
580831,22199,FRYING PAN RED RETROSPOT,6,2011-12-06 11:39:00,1.25,14418.0,United Kingdom,7.5
567890,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-09-22 15:40:00,2.08,14125.0,United Kingdom,12.48
563502,23035,DRAWER KNOB CERAMIC IVORY,12,2011-08-17 08:50:00,1.45,12722.0,France,17.4
560724,22983,CARD BILLBOARD FONT,12,2011-07-20 13:55:00,0.42,16186.0,United Kingdom,5.04
571230,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-10-14 14:16:00,2.89,13717.0,United Kingdom,34.68
558105,23124,18PC WOODEN CUTLERY SET DISPOSABLE,2,2011-06-26 14:54:00,1.25,15644.0,United Kingdom,2.5
556527,21088,SET/6 FRUIT SALAD PAPER CUPS,2,2011-06-13 11:33:00,0.19,16205.0,United Kingdom,0.38
563551,22676,FRENCH BLUE METAL DOOR SIGN 1,1,2011-08-17 13:04:00,1.25,17757.0,United Kingdom,1.25
580550,22057,CERAMIC PLATE STRAWBERRY DESIGN,16,2011-12-05 10:00:00,0.39,13126.0,United Kingdom,6.24
564223,21116,OWL DOORSTOP,3,2011-08-24 09:46:00,4.95,13013.0,United Kingdom,14.85
567170,20974,12 PENCILS SMALL TUBE SKULL,10,2011-09-18 12:40:00,0.65,13566.0,United Kingdom,6.5
572318,23570,TRADITIONAL PICK UP STICKS GAME ,1,2011-10-23 16:19:00,1.25,15436.0,United Kingdom,1.25
566981,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-09-16 10:02:00,1.25,15498.0,United Kingdom,15.0
548214,84836,ZINC METAL HEART DECORATION,12,2011-03-30 09:17:00,1.25,13720.0,United Kingdom,15.0
549847,22222,CAKE PLATE LOVEBIRD WHITE,3,2011-04-12 14:43:00,4.95,15358.0,United Kingdom,14.85
579099,23350,ROLL WRAP VINTAGE SPOT ,5,2011-11-28 11:26:00,1.25,15714.0,United Kingdom,6.25
550333,22917,HERB MARKER ROSEMARY,12,2011-04-17 14:05:00,0.65,15410.0,United Kingdom,7.800000000000001
560928,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-07-22 10:00:00,1.45,14852.0,United Kingdom,17.4
580636,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,6,2011-12-05 12:33:00,2.95,16746.0,United Kingdom,17.700000000000003
554131,23088,ZINC HEART FLOWER T-LIGHT HOLDER,16,2011-05-23 09:43:00,1.25,13988.0,United Kingdom,20.0
572475,21239,PINK  POLKADOT CUP,1,2011-10-24 13:37:00,0.85,15271.0,United Kingdom,0.85
560732,20725,LUNCH BAG RED RETROSPOT,1,2011-07-20 14:55:00,1.65,14056.0,United Kingdom,1.65
555654,21912,VINTAGE SNAKES & LADDERS,4,2011-06-06 14:13:00,3.75,18236.0,United Kingdom,15.0
544471,21877,HOME SWEET HOME MUG,12,2011-02-21 08:50:00,1.25,18094.0,United Kingdom,15.0
540493,21174,POTTERING IN THE SHED METAL SIGN,12,2011-01-07 16:34:00,1.95,14867.0,United Kingdom,23.4
572124,22601,CHRISTMAS RETROSPOT ANGEL WOOD,60,2011-10-21 08:47:00,0.85,14156.0,EIRE,51.0
560360,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,48,2011-07-18 11:55:00,0.85,12744.0,Singapore,40.8
541223,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-01-14 14:39:00,2.1,17954.0,United Kingdom,2.1
550302,22521,CHILDS GARDEN TROWEL PINK,12,2011-04-17 10:17:00,0.85,14156.0,EIRE,10.2
572229,23042,PAPER LANTERN 7 POINT SNOW STAR,6,2011-10-21 14:23:00,6.65,14329.0,United Kingdom,39.900000000000006
553737,22138,BAKING SET 9 PIECE RETROSPOT ,24,2011-05-19 08:50:00,4.25,15116.0,United Kingdom,102.0
574683,22211,WOOD STAMP SET FLOWERS,2,2011-11-06 12:50:00,0.83,16372.0,United Kingdom,1.66
537405,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,1,2010-12-06 14:51:00,4.95,17841.0,United Kingdom,4.95
538051,79000,MOROCCAN TEA GLASS,12,2010-12-09 13:24:00,0.85,18041.0,United Kingdom,10.2
560276,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,2011-07-17 15:11:00,2.25,14606.0,United Kingdom,2.25
557472,21194,PINK  HONEYCOMB PAPER FAN,12,2011-06-20 13:27:00,0.65,12432.0,Norway,7.800000000000001
574275,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-11-03 14:37:00,0.65,12352.0,Norway,10.4
551396,22087,PAPER BUNTING WHITE LACE,6,2011-04-28 12:49:00,2.95,17720.0,United Kingdom,17.700000000000003
575183,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-11-09 08:36:00,1.25,13046.0,United Kingdom,15.0
557468,23253,16 PIECE CUTLERY SET PANTRY DESIGN,1,2011-06-20 13:14:00,15.95,16713.0,United Kingdom,15.95
544400,22616,PACK OF 12 LONDON TISSUES ,504,2011-02-18 12:31:00,0.25,14101.0,United Kingdom,126.0
580310,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-12-02 14:47:00,2.95,15570.0,United Kingdom,17.700000000000003
567206,85099F,JUMBO BAG STRAWBERRY,10,2011-09-19 10:51:00,2.08,13562.0,United Kingdom,20.8
576121,23489,VINTAGE BELLS GARLAND,6,2011-11-14 10:38:00,2.89,14530.0,United Kingdom,17.34
570027,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-10-07 10:41:00,2.95,14844.0,United Kingdom,17.700000000000003
580468,23151,ZINC SWEETHEART SOAP DISH,1,2011-12-04 12:31:00,0.79,12748.0,United Kingdom,0.79
542898,22917,HERB MARKER ROSEMARY,2,2011-02-01 14:01:00,0.65,16110.0,United Kingdom,1.3
557409,23170,REGENCY TEA PLATE ROSES ,12,2011-06-20 11:34:00,1.65,15410.0,United Kingdom,19.8
574659,22383,LUNCH BAG SUKI DESIGN ,4,2011-11-06 11:44:00,1.65,16942.0,United Kingdom,6.6
544795,22815,CARD PSYCHEDELIC APPLES,12,2011-02-23 13:21:00,0.42,15858.0,United Kingdom,5.04
574471,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-04 11:59:00,0.55,17677.0,United Kingdom,13.2
555393,22297,HEART IVORY TRELLIS SMALL,24,2011-06-02 17:00:00,1.25,14221.0,United Kingdom,30.0
576383,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-11-15 09:31:00,8.25,12883.0,United Kingdom,16.5
564372,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-08-25 09:55:00,1.65,12714.0,France,19.8
567170,35968,FOLK ART METAL HEART T-LIGHT HOLDER,2,2011-09-18 12:40:00,0.38,13566.0,United Kingdom,0.76
576787,22505,MEMO BOARD COTTAGE DESIGN,4,2011-11-16 13:54:00,4.95,13815.0,Germany,19.8
541816,85040A,S/4 PINK FLOWER CANDLES IN BOWL,4,2011-01-21 15:57:00,1.65,17799.0,United Kingdom,6.6
540827,82600,NO SINGING METAL SIGN,3,2011-01-11 14:15:00,2.1,17569.0,United Kingdom,6.300000000000001
578928,21452,TOADSTOOL MONEY BOX,2,2011-11-27 12:29:00,2.95,15443.0,United Kingdom,5.9
549446,48194,DOORMAT HEARTS,2,2011-04-08 13:14:00,7.95,17054.0,United Kingdom,15.9
567092,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,24,2011-09-16 12:48:00,0.83,13196.0,United Kingdom,19.92
541850,84673B,BLUE FLY SWAT,1,2011-01-23 13:58:00,0.65,14224.0,United Kingdom,0.65
569001,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-09-29 17:52:00,2.95,12703.0,Germany,17.700000000000003
562680,23347,I LOVE LONDON BEAKER,1,2011-08-08 13:46:00,1.25,17954.0,United Kingdom,1.25
560991,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2011-07-22 13:29:00,9.95,12438.0,Norway,19.9
563848,23210,WHITE ROCKING HORSE HAND PAINTED,24,2011-08-19 14:57:00,1.25,14911.0,EIRE,30.0
567294,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-09-19 12:06:00,4.95,13774.0,United Kingdom,14.85
556473,22178,VICTORIAN GLASS HANGING T-LIGHT,3,2011-06-12 12:00:00,1.25,17265.0,United Kingdom,3.75
550327,21668,RED STRIPE CERAMIC DRAWER KNOB,24,2011-04-17 13:07:00,1.25,12878.0,United Kingdom,30.0
569825,22624,IVORY KITCHEN SCALES,2,2011-10-06 12:23:00,8.5,15805.0,United Kingdom,17.0
568145,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,2011-09-25 11:30:00,3.39,12388.0,Australia,81.36
570806,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,12,2011-10-12 12:42:00,1.25,13115.0,United Kingdom,15.0
557789,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-06-22 16:32:00,2.55,12379.0,Belgium,15.3
566988,22697,GREEN REGENCY TEACUP AND SAUCER,12,2011-09-16 10:56:00,2.95,16709.0,United Kingdom,35.400000000000006
581433,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,12,2011-12-08 15:54:00,1.25,14911.0,EIRE,15.0
566629,23343,JUMBO BAG VINTAGE CHRISTMAS ,20,2011-09-14 10:32:00,2.08,15622.0,United Kingdom,41.6
554058,16156S,WRAP PINK FAIRY CAKES ,25,2011-05-20 16:04:00,0.42,17757.0,United Kingdom,10.5
558526,22699,ROSES REGENCY TEACUP AND SAUCER ,768,2011-06-30 11:01:00,2.55,17949.0,United Kingdom,1958.4
555551,85159A,"BLACK TEA,COFFEE,SUGAR JARS",12,2011-06-05 13:32:00,1.95,14696.0,United Kingdom,23.4
549577,22546,MINI JIGSAW PURDEY,24,2011-04-11 08:16:00,0.42,14286.0,United Kingdom,10.08
542534,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,2011-01-28 13:27:00,4.25,13707.0,United Kingdom,17.0
553889,21922,UNION STRIPE WITH FRINGE  HAMMOCK,4,2011-05-19 16:31:00,7.95,13405.0,United Kingdom,31.8
553828,21175,GIN + TONIC DIET METAL SIGN,24,2011-05-19 11:24:00,2.55,17865.0,United Kingdom,61.2
541103,20772,GARDEN PATH JOURNAL,6,2011-01-13 14:24:00,2.55,14215.0,United Kingdom,15.3
545023,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-02-25 14:25:00,0.95,12921.0,United Kingdom,11.4
573382,23329,DECORATIVE WICKER HEART LARGE,12,2011-10-30 14:15:00,1.65,17655.0,United Kingdom,19.8
571229,23453,OVAL  MINI PORTRAIT FRAME,4,2011-10-14 14:04:00,1.95,15453.0,United Kingdom,7.8
540260,21314,SMALL GLASS HEART TRINKET POT,8,2011-01-06 09:40:00,2.1,13097.0,United Kingdom,16.8
580402,23543,WALL ART KEEP CALM ,6,2011-12-04 11:55:00,4.15,13536.0,United Kingdom,24.9
576147,22750,FELTCRAFT PRINCESS LOLA DOLL,12,2011-11-14 10:49:00,3.75,16303.0,United Kingdom,45.0
551717,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-05-03 15:59:00,2.95,13263.0,United Kingdom,2.95
549837,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-04-12 13:38:00,7.95,16705.0,United Kingdom,31.8
562807,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-08-09 14:57:00,1.45,16053.0,United Kingdom,17.4
554289,23110,PARISIENNE KEY CABINET ,2,2011-05-23 14:18:00,5.75,15434.0,United Kingdom,11.5
538879,22595,CHRISTMAS GINGHAM HEART,36,2010-12-14 15:50:00,0.85,15392.0,United Kingdom,30.6
573543,23103,JINGLE BELL HEART DECORATION,2,2011-10-31 13:05:00,1.65,17777.0,United Kingdom,3.3
536745,22737,RIBBON REEL CHRISTMAS PRESENT ,10,2010-12-02 13:38:00,1.65,17235.0,United Kingdom,16.5
562222,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2011-08-03 14:33:00,2.95,18073.0,United Kingdom,35.400000000000006
545294,22860,EASTER TIN CHICKS PINK DAISY,6,2011-03-01 12:07:00,1.65,17965.0,United Kingdom,9.9
563019,22467,GUMBALL COAT RACK,36,2011-08-11 12:58:00,2.1,17340.0,United Kingdom,75.60000000000001
545978,22587,FELTCRAFT HAIRBAND RED AND BLUE,5,2011-03-08 12:19:00,0.85,13975.0,United Kingdom,4.25
565734,23394,POSTE FRANCE CUSHION COVER,3,2011-09-06 12:15:00,3.75,17191.0,United Kingdom,11.25
572887,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,2011-10-26 13:47:00,3.75,12362.0,Belgium,30.0
562558,84991,60 TEATIME FAIRY CAKE CASES,3,2011-08-05 16:43:00,0.55,13451.0,United Kingdom,1.65
548726,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-04-04 09:38:00,2.95,13767.0,United Kingdom,17.700000000000003
541270,82599,FANNY'S REST STOPMETAL SIGN,2,2011-01-17 11:09:00,2.1,14976.0,United Kingdom,4.2
565519,48188,DOORMAT WELCOME PUPPIES,2,2011-09-05 11:52:00,8.25,12502.0,Spain,16.5
541564,22914,BLUE COAT RACK PARIS FASHION,1,2011-01-19 11:38:00,4.95,16904.0,United Kingdom,4.95
571178,23283,DOORMAT VINTAGE LEAF,2,2011-10-14 10:38:00,8.25,14089.0,United Kingdom,16.5
574683,22690,DOORMAT HOME SWEET HOME BLUE ,1,2011-11-06 12:50:00,8.25,16372.0,United Kingdom,8.25
555260,21755,LOVE BUILDING BLOCK WORD,1,2011-06-01 15:34:00,5.95,13263.0,United Kingdom,5.95
544597,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,3,2011-02-21 17:42:00,2.95,16014.0,United Kingdom,8.850000000000001
574720,22632,HAND WARMER RED RETROSPOT,1,2011-11-06 14:39:00,2.1,14547.0,United Kingdom,2.1
573335,22988,SOLDIERS EGG CUP ,2,2011-10-30 11:35:00,1.25,15059.0,United Kingdom,2.5
580908,23103,JINGLE BELL HEART DECORATION,1,2011-12-06 13:20:00,1.65,16495.0,United Kingdom,1.65
573151,23226,FILIGREE HEART DAISY WHITE,24,2011-10-27 20:09:00,1.25,17602.0,United Kingdom,30.0
549734,22247,BUNNY DECORATION MAGIC GARDEN,10,2011-04-11 17:12:00,0.85,16409.0,United Kingdom,8.5
541265,47503H,ASS FLORAL PRINT SPIRIT LEVEL ,2,2011-01-16 16:23:00,1.95,17609.0,United Kingdom,3.9
567386,23292,SPACEBOY CHILDRENS CUP,16,2011-09-20 10:38:00,1.25,17863.0,United Kingdom,20.0
569397,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-10-04 08:26:00,2.95,12747.0,United Kingdom,35.400000000000006
567505,23298,SPOTTY BUNTING,3,2011-09-20 14:34:00,4.95,12352.0,Norway,14.85
579134,23583,LUNCH BAG PAISLEY PARK  ,10,2011-11-28 12:38:00,1.65,13115.0,United Kingdom,16.5
550913,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-04-21 13:22:00,3.25,17631.0,United Kingdom,19.5
542797,21224,SET/4 SKULL BADGES,20,2011-02-01 11:08:00,1.25,17884.0,United Kingdom,25.0
567662,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-09-21 15:12:00,2.1,17758.0,United Kingdom,12.6
572721,23432,PRETTY HANGING QUILTED HEARTS,12,2011-10-25 15:07:00,0.83,16201.0,United Kingdom,9.96
563928,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-08-21 15:17:00,2.08,17059.0,United Kingdom,4.16
571566,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-10-18 10:19:00,0.85,13594.0,United Kingdom,20.4
555651,71053,WHITE METAL LANTERN,4,2011-06-06 14:02:00,3.75,17361.0,United Kingdom,15.0
558089,23028,DRAWER KNOB CRACKLE GLAZE BLUE,12,2011-06-26 12:36:00,1.65,13505.0,Switzerland,19.8
539586,21065,BOOM BOX SPEAKER GIRLS,24,2010-12-20 13:08:00,1.25,14298.0,United Kingdom,30.0
553997,21936,RED RETROSPOT PICNIC BAG,100,2011-05-20 11:34:00,2.55,12656.0,France,255.0
539465,22423,REGENCY CAKESTAND 3 TIER,12,2010-12-19 11:38:00,12.75,16684.0,United Kingdom,153.0
537138,84508B,STRIPES DESIGN TEDDY,4,2010-12-05 12:44:00,2.55,17211.0,United Kingdom,10.2
565398,23154,SET OF 4 JAM JAR MAGNETS,12,2011-09-02 16:50:00,2.08,15856.0,United Kingdom,24.96
542519,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-01-28 12:19:00,0.85,15159.0,United Kingdom,8.5
538783,20727,LUNCH BAG  BLACK SKULL.,10,2010-12-14 11:38:00,1.65,14961.0,United Kingdom,16.5
554013,22568,FELTCRAFT CUSHION OWL,4,2011-05-20 13:13:00,3.75,13308.0,United Kingdom,15.0
541115,22516,CHILDS GARDEN RAKE BLUE,6,2011-01-13 15:34:00,2.1,12578.0,Italy,12.6
562878,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-08-10 10:45:00,4.95,16241.0,United Kingdom,4.95
576597,23355,HOT WATER BOTTLE KEEP CALM,4,2011-11-15 14:57:00,4.95,14194.0,United Kingdom,19.8
549966,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-04-13 14:17:00,1.25,16224.0,United Kingdom,15.0
540015,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-01-04 11:40:00,2.95,13319.0,United Kingdom,17.700000000000003
546951,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-03-18 11:30:00,2.55,17673.0,United Kingdom,15.3
567183,23546,WRAP PAISLEY PARK ,25,2011-09-18 15:32:00,0.42,14769.0,United Kingdom,10.5
560979,84876D,BLUE HEART COMPACT MIRROR,24,2011-07-22 12:21:00,1.25,15232.0,United Kingdom,30.0
541631,22120,WELCOME  WOODEN BLOCK LETTERS,6,2011-01-20 10:47:00,9.95,12637.0,France,59.7
540968,22295,HEART FILIGREE DOVE LARGE,9,2011-01-12 13:40:00,1.65,17338.0,United Kingdom,14.85
561391,22669,RED BABY BUNTING ,5,2011-07-27 09:59:00,2.95,16628.0,United Kingdom,14.75
571106,21166,COOK WITH WINE METAL SIGN ,12,2011-10-13 16:14:00,2.08,14976.0,United Kingdom,24.96
580360,23552,BICYCLE PUNCTURE REPAIR KIT ,6,2011-12-02 16:14:00,2.08,14493.0,United Kingdom,12.48
551259,22423,REGENCY CAKESTAND 3 TIER,150,2011-04-27 12:04:00,10.95,17949.0,United Kingdom,1642.5
544702,21231,SWEETHEART CERAMIC TRINKET BOX,36,2011-02-23 10:27:00,1.25,17135.0,United Kingdom,45.0
569846,23115,RED APPLES CHOPPING BOARD   ,3,2011-10-06 13:42:00,4.95,13422.0,United Kingdom,14.85
572318,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-10-23 16:19:00,0.95,15436.0,United Kingdom,1.9
573110,23583,LUNCH BAG PAISLEY PARK  ,10,2011-10-27 15:24:00,1.65,17677.0,United Kingdom,16.5
546425,22254,FELT TOADSTOOL LARGE,1,2011-03-13 13:36:00,1.25,16983.0,United Kingdom,1.25
561219,22561,WOODEN SCHOOL COLOURING SET,12,2011-07-26 08:51:00,1.65,18180.0,United Kingdom,19.8
536946,22449,SILK PURSE BABUSHKA PINK,12,2010-12-03 12:28:00,3.35,13013.0,United Kingdom,40.2
541253,22930,BAKING MOULD HEART MILK CHOCOLATE,1,2011-01-16 13:51:00,2.55,17841.0,United Kingdom,2.55
548325,20674,GREEN POLKADOT BOWL,8,2011-03-30 13:01:00,1.25,13509.0,United Kingdom,10.0
572513,23117,POPPY FIELDS CHOPPING BOARD,1,2011-10-24 14:36:00,4.95,16728.0,United Kingdom,4.95
550438,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-04-18 12:16:00,1.25,15265.0,United Kingdom,15.0
560454,23209,LUNCH BAG DOILEY PATTERN ,10,2011-07-19 10:06:00,1.65,12947.0,United Kingdom,16.5
537868,22557,PLASTERS IN TIN VINTAGE PAISLEY ,36,2010-12-08 16:49:00,1.65,12433.0,Norway,59.4
572703,23129,HEART SHAPED HOLLY WREATH,1,2011-10-25 14:35:00,4.15,16110.0,United Kingdom,4.15
